Seq,Type,depth,ph,conductivity,carbon,nitrogen,phosphorus,potassium,WHC,porosity,class
1208,Uncultivated AU,3,10.45,990,0.09,9.85,12.8,300,54.5,51,2
1209,KGRFB-Grass,2,10.45,985,0.1,17,11.28,150,37.42,35.8,3
1210, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,1
1211, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,1
1212, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,1
1213,Plot-25 BC,3,10.45,770,0.12,6,16.96,240,49.64,49.4,3
1214,Plot-25 BC,4,10.45,700,0.105,6,11.68,150,47.4,47.27,3
1215,Plot 25-RS,4,10.45,650,0.105,7.18,11.68,415,42.7,43,2
1216,Plot-14 AUC,3,10.5,1620,0.015,8.74,15.68,100,47,44,3
1217,Uncultivated AU,3,10.5,1620,0.08,8.74,15.46,170,53.3,49,2
1218,Acaciaarabica,4,10.5,1235,0.094,11.54,14.8,400,31.5,35,2
1219,Plot-15 AUC,3,10.5,1200,0.06,9.6,10.24,200,46.1,39,3
1220,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,1
1221,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,1
1222,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,1
1223,KGRFB-Grass,2,10.5,1005,0.1,23,10.36,135,37,36,3
1224,Plot-17 AUC,3,10.5,1000,0.165,9.8,10.4,205,58.65,50.8,3
1225,Plot-16 AUC,3,10.5,780,0.075,8.6,19.2,265,64.9,53.36,3
1226,Plot-15 AUC,3,10.5,770,0.09,9,13.92,150,48.3,45,3
1227,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,1
1228,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,1
1229,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,1
1230,Plot-14 AUC,3,10.5,620,0.12,9.25,10.72,150,41.4,42,3
1231,Plot 25-RS,4,10.55,750,0.12,6.78,13.12,450,41.6,44,2
1232,Plot-25 BC,4,10.55,740,0.15,5,13.12,200,45.69,43.2,3
1233,Plot-17 AUC,4,10.6,1360,0.12,6.8,8.64,200,58.86,43.25,3
1234,Plot-15 AUC,4,10.6,1290,0.075,6.5,13.12,200,46.6,46,3
1235,Plot-17 AUC,4,10.6,1190,0.12,7.2,11.8,150,47.95,54.22,3
1236,Plot-18 AUC,3,10.6,1070,0.075,11.5,16.64,450,59.28,53.63,3
1237,Plot-25 BC,4,10.6,720,0.1275,4,12.4,175,45.63,42.23,3
1238,Plot-15 AUC,3,10.6,700,0.045,10,15.68,200,48.2,41,3
1239,Uncultivated AU,3,10.6,700,0.08,7.45,12.68,400,54.5,51,2
1240,Plot-plpr,4,10.6,340,0.105,4.38,9.12,140,51.62,51.33,3
1241,KGRFB-Grass,3,10.65,1370,0.05,10,10.43,140,35.64,31.8,3
1242,Uncultivated AU,3,10.65,620,0.12,9.25,10.72,190,52.7,47,2
1243,Plot-14 AUC,4,10.7,1700,0.03,6.2,15.2,100,38.3,41,3
1244,Uncultivated AU,4,10.7,1700,0.03,6.2,10.25,415,48.7,49,2
1245,Plot-15 AUC,4,10.7,1590,0.075,7,6.4,150,44,42,3
1246,KGRFB-Grass,3,10.7,1380,0.05,15,9.25,120,35.67,32,3
1247,BRC Leg-15,4,10.7,1075,0.13,17.11,10.79,290,32.67,34,2
1248,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,1
1249,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,1
1250,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,1
1251,AcaciaFAO,4,10.7,800,0.086,11.2,12.64,375,32.5,35,2
1252,Plot-plpr,4,10.7,335,0.0975,4.2,9.28,160,50.89,51.31,3
1253,KGRFB-Grass,3,10.73,1350,0.05,8,8.24,100,35.24,32.3,3
1254,Uncultivated AU,4,10.75,1720,0.1,5.78,8.8,400,47.3,46,2
1255,KGRFB-Grass,3,10.76,1340,0.05,12,9.64,125,35,32.5,3
1256,Plot-14 AUC,4,10.8,1720,0.105,5.78,8.8,150,34.3,36,3
1257,Plot-18 AUC,4,10.8,1640,0.12,8.2,18.24,370,57.09,43.21,3
1258,Plot-18 AUC,4,10.8,1350,0.06,7.8,15.04,420,53.4,50.7,3
1259,Plot-16 AUC,4,10.8,935,0.045,6,15.04,200,68.1,56.58,3
1260,Plot-17 AUC,2,10.8,250,0.09,15,17.6,200,63.03,50.95,3
1261,Uncultivated AU,4,10.85,1090,0.08,6.45,8.6,420,49.2,48,2
1262,BRC Leg-15,4,10.87,1085,0.09,11.72,13.17,300,36.67,33.33,2
1263,Plot-17 AUC,3,10.9,1370,0.165,11,13.4,170,54.23,51.42,3
1264,Plot-15 AUC,4,10.9,1320,0.075,5.5,8.96,150,39.5,40,3
1265,Uncultivated AU,4,10.9,1290,0.08,5.6,11.48,295,49.2,48,2
1266,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,1
1267,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,1
1268,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,1
1269,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,1
1270,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,1
1271,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,1
1272,AcaciaFAO,4,10.9,815,0.084,12.45,14.24,300,31.4,33,2
1273,Plot-17 AUC,4,11,1620,0.12,7.8,10.4,150,51.23,54.4,3
1274,Plot-16 AUC,4,11,1230,0.045,5.4,8.8,215,65.76,60.3,3
1275,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,1
1276,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,1
1277,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,1
1278,AcaciaFAO,4,11,805,0.09,11.52,15.64,300,30,35,2
1279,pinnata,4,11.1,945,0.086,15.72,20.82,150,30.7,33,1
1280,pinnata,4,11.1,945,0.086,15.72,20.82,150,30.7,33,1
1281,pinnata,4,11.1,945,0.086,15.72,20.82,150,30.7,33,1
1282,Plot-18 AUC,3,11.2,1270,0.15,10.5,14.72,400,42,48.27,3
1283,KGRFB-Grass,4,11.4,1420,0.03,6,5.6,80,33.65,30.2,3
1284,KGRFB-Grass,4,11.45,1450,0.03,7,4.4,60,33.27,29.7,3
1285,KGRFB-Grass,4,11.5,1460,0.03,10,5.75,75,33.12,29.3,3
1286,Plot-18 AUC,4,11.5,1320,0.06,7.4,10.88,375,47,45.1,3
