Seq,Type,depth,ph,conductivity,carbon,nitrogen,phosphorus,potassium,WHC,porosity,class
956,Plot-29 BC,4,9.7,950,0.105,8.5,5.34,162.5,51.4,45,lowfertile
957,Plot-43 BC,4,9.7,895,0.09,8.36,12.054,312.5,46.5,44,lowfertile
958,Equisitifolia ,4,9.7,855,0.07,24.26,13.84,150,36.5,34,highfertile
959,Equisitifolia ,4,9.7,855,0.07,24.26,13.84,150,36.5,34,highfertile
960,Equisitifolia ,4,9.7,855,0.07,24.26,13.84,150,36.5,34,highfertile
961,Equisitifolia ,4,9.7,855,0.07,24.26,13.84,150,36.5,34,highfertile
962,AcaciaAW,3,9.7,825,0.184,22.42,17.54,150,34.3,39,MedFertile
963,Grassland,4,9.7,780,0.21,35,39.65,350,54.63,51.23,lowfertile
964,Plot-14 AUC,1,9.7,760,0.345,18.4,26.24,200,37.1,37,lowfertile
965,Grassland,4,9.7,760,0.1,40.4,42.16,300,56.4,56.27,lowfertile
966,Uncultivated AU,1,9.7,760,0.345,18.4,19.2,340,61.5,54,MedFertile
967,Plot-18 AUC,2,9.7,690,0.06,15,18.56,480,62.09,47.81,lowfertile
968,Plot-3 BC,3,9.7,620,0.18,9.75,19.52,195,45.75,39.4,lowfertile
969,Prosopis,2,9.7,570,0.29,26.8,15.6,150,39.2,41,highfertile
970,Prosopis,2,9.7,570,0.29,26.8,15.6,150,39.2,41,highfertile
971,Prosopis,2,9.7,570,0.29,26.8,15.6,150,39.2,41,highfertile
972,Herb Annuals,4,9.7,570,0.05,16.8,47.68,325,63.8,61,lowfertile
973,Plot-56 BC,3,9.7,465,0.135,7.8,10.8,210,49.06,51.32,lowfertile
974,Plot-17 AUC,1,9.7,390,0.33,20,19.68,250,51.8,61.5,lowfertile
975,Plot-18 AUC,1,9.7,320,0.345,20,19.84,520,64.42,40.44,lowfertile
976,Plot-25 BC,1,9.7,290,0.54,19.5,22,350,45.61,39.89,lowfertile
977,Bixa,2,9.7,210,0.12,33,19.5,153,42.5,40,MedFertile
978,procera,3,9.72,1000,0.168,18.8,10.4,450,36.4,41,highfertile
979,procera,3,9.72,1000,0.168,18.8,10.4,450,36.4,41,highfertile
980,procera,3,9.72,1000,0.168,18.8,10.4,450,36.4,41,highfertile
981,Dulce,2,9.73,1000,0.218,28,14.4,500,41.3,41,highfertile
982,Dulce,2,9.73,995,0.324,34.6,11.46,450,42.5,42,MedFertile
983,NFS-banthra-1,3,9.75,890,0.04,26.2,18.08,160,41.3,38.7,MedFertile
984,NFS-2,3,9.75,890,0.04,26.2,18.08,160,66.65,56.45,lowfertile
985,Equisitifolia ,4,9.75,865,0.09,16,12,200,38.4,36,highfertile
986,Equisitifolia ,4,9.75,865,0.09,16,12,200,38.4,36,highfertile
987,Equisitifolia ,4,9.75,865,0.09,16,12,200,38.4,36,highfertile
988,Equisitifolia ,4,9.75,865,0.09,16,12,200,38.4,36,highfertile
989,Arjuna ,4,9.75,850,0.064,12.36,20.8,150,29.4,33,highfertile
990,Arjuna ,4,9.75,850,0.064,12.36,20.8,150,29.4,33,highfertile
991,Arjuna ,4,9.75,850,0.064,12.36,20.8,150,29.4,33,highfertile
992,Bixa,1,9.75,485,0.5,43,11.2,195,33.3,33,MedFertile
993,Plot No.30,3,9.75,480,0.08,40,20.8,300,51.67,52.67,lowfertile
994,Dulce,2,9.78,985,0.336,32.6,12.6,425,43.7,43,MedFertile
995,BRC Leg-15,2,9.78,775,0.27,28,13.1,405,40.33,42,MedFertile
996,Sodic,1,9.78,490,0.24,36.73,11.77,260,40.52,36.7,MedFertile
997,Sodic,1,9.79,507,0.25,40.17,11.06,262,41.15,36.88,MedFertile
998,NFS-Bannthra-2,3,9.8,1050,0.11,35.6,20.8,250,43.6,37.5,MedFertile
999,NFS-3,3,9.8,1050,0.105,35.6,20.8,250,54.75,54,lowfertile
1000,Acaciaarabica,2,9.8,965,0.218,26.8,16.64,425,41.5,39,MedFertile
1001,NFS-banthra-1,3,9.8,850,0.1,25.2,20.8,175,41.2,38.3,MedFertile
1002,NFS-2,3,9.8,850,0.1,25.2,20.8,175,45.23,42.42,lowfertile
1003,AcaciaAW,3,9.8,820,0.168,17.56,15.12,100,36.2,36,MedFertile
1004,Herb Perinneal,4,9.8,680,0.1,32.2,39.84,340,56.69,55.51,lowfertile
1005,Plot-3 BC,4,9.8,650,0.165,5.6,15.52,165,51.45,44.58,lowfertile
1006,Plot-14 AUC,2,9.8,640,0.135,12.86,13.28,200,48.7,46,lowfertile
1007,Ber Plot,4,9.8,600,0.1,24.6,53.64,100,53.3,51,lowfertile
1008,Ber Plot,3,9.8,580,0.12,22.4,46.28,150,58.6,57,lowfertile
1009,Plot-18 AUC,2,9.8,580,0.105,15.6,18.24,445,57.13,43.97,lowfertile
1010,Plot-16 AUC,3,9.8,560,0.123,8,10.8,240,69.09,55.02,lowfertile
1011,Plot-16 AUC,2,9.8,530,0.135,11.6,23.36,300,67.25,44.94,lowfertile
1012,Plot No.30,3,9.8,500,0.13,28,24.96,315,47,44,lowfertile
1013,Sodic,1,9.8,475,0.26,37.6,11.46,252,41.2,37.57,MedFertile
1014,Bixa,1,9.8,471,0.6,44,11,205,32.5,32,MedFertile
1015,Plot-25 BC,1,9.8,320,0.48,20.02,23,340,47.45,43.85,lowfertile
1016,Plot-44 BC,4,9.8,287.5,0.09,12.6,8.036,237.5,47.7,40,lowfertile
1017,Plot-31 AC,4,9.83,980,0.09,9.4,12.64,150,37.2,40,lowfertile
1018, Eucalyptus ,3,9.83,860,0.08,22.4,15,200,36.3,36,highfertile
1019, Eucalyptus ,3,9.83,860,0.08,22.4,15,200,36.3,36,highfertile
1020, Eucalyptus ,3,9.83,860,0.08,22.4,15,200,36.3,36,highfertile
1021,NFS-banthra-1,4,9.85,1020,0.05,18.87,15,140,40.5,36.4,MedFertile
1022,Acacia,2,9.85,1015,0.256,22.4,16.32,425,40.5,38,highfertile
1023,Acacia,2,9.85,1015,0.256,22.4,16.32,425,40.5,38,highfertile
1024,procera,2,9.85,890,0.215,22.8,14.88,500,43.3,45,highfertile
1025,procera,2,9.85,890,0.215,22.8,14.88,500,43.3,45,highfertile
1026,procera,2,9.85,890,0.215,22.8,14.88,500,43.3,45,highfertile
1027,Plot No.30,4,9.85,575,0.05,22,23,280,49.33,46,lowfertile
1028,Sodic,1,9.85,480,0.25,32.4,12.23,250,40.53,37.59,MedFertile
1029,Uncultivated AU,1,9.85,420,0.195,19.5,18.7,345,60.6,56,MedFertile
1030,Acacia,2,9.88,1000,0.236,22.4,13,375,41.2,40,highfertile
1031,Acacia,2,9.88,1000,0.236,22.4,13,375,41.2,40,highfertile
1032,NFS-Bannthra-2,4,9.9,1200,0.11,33.6,16,210,41.7,36.2,MedFertile
1033,NFS-3,4,9.9,1200,0.105,33.6,16,210,60.45,53.58,lowfertile
1034,Dulce,3,9.9,1160,0.198,18.64,8.96,400,36.8,38,MedFertile
1035,procera,3,9.9,1005,0.11,20.48,8.24,400,35.7,40,highfertile
1036,procera,3,9.9,1005,0.11,20.48,8.24,400,35.7,40,highfertile
1037,procera,3,9.9,1005,0.11,20.48,8.24,400,35.7,40,highfertile
1038,BRC-Nonleg-15,4,9.9,885,0.13,20,13.72,210,35,36.4,MedFertile
1039,Plot-17 AUC,2,9.9,850,0.225,14,13.28,220,70.65,55,lowfertile
1040,Plot-17 AUC,1,9.9,670,0.225,19,19.68,250,64,59.75,lowfertile
1041,AcaciaFAO,3,9.9,640,0.18,16.8,20.24,375,38.3,37,MedFertile
1042,Lawn,4,9.9,620,0.14,18,16,200,41,40.78,lowfertile
1043,Plot-56 BC,4,9.9,610,0.12,5.6,8.6,200,48.58,50.57,lowfertile
1044,Plot No.30,4,9.9,580,0.09,15,13.44,320,51.67,49.89,lowfertile
1045,Plot 25-RS,2,9.9,570,0.135,13.96,16.96,205,49.5,50,MedFertile
1046,Plot No.38,4,9.9,555,0.06,22,16.8,300,40,38,lowfertile
1047,Plot-3 BC,2,9.9,540,0.18,8.4,23.12,230,47.02,43.4,lowfertile
1048,Plot-15 AUC,1,9.9,420,0.195,18,18.7,200,39.6,42,lowfertile
1049,Plot-1 BC,4,9.9,300,0.15,10.6,12.3,175,46.15,36.18,lowfertile
1050,Dulce,3,9.91,1170,0.196,16.8,8,375,35.1,37,MedFertile
1051,Plot-25 BC,1,9.94,260,0.6,19,25,300,48.04,44.57,lowfertile
1052,procera,4,9.95,1245,0.056,8.6,7.52,450,35.3,38,highfertile
1053,procera,4,9.95,1245,0.056,8.6,7.52,450,35.3,38,highfertile
1054,procera,4,9.95,1245,0.056,8.6,7.52,450,35.3,38,highfertile
1055,procera,3,9.95,1010,0.198,14.46,10.46,425,37.1,39,highfertile
1056,procera,3,9.95,1010,0.198,14.46,10.46,425,37.1,39,highfertile
1057,procera,3,9.95,1010,0.198,14.46,10.46,425,37.1,39,highfertile
1058,AcaciaAW,4,9.95,1000,0.088,8.26,15.36,100,30,37,MedFertile
1059,Plot-3 BC,4,9.95,750,0.12,4,17.12,200,49.75,46.98,lowfertile
1060,Lawn,4,9.95,620,0.1,15,18,150,40.67,35.33,lowfertile
1061,BRC Leg-15,2,9.97,750,0.26,23.33,17.97,380,40.33,41.44,MedFertile
1062,NFS-Bannthra-2,4,10,1110,0.12,31.2,16,200,41.5,35.8,MedFertile
1063,NFS-3,4,10,1110,0.12,31.2,16,200,58.75,55.98,lowfertile
1064,Plot-14 AUC,3,10,990,0.09,9.85,12.8,150,49.6,46,lowfertile
1065,Acaciaarabica,2,10,985,0.212,22.4,19.2,500,42.7,42,MedFertile
1066,NFS-banthra-1,4,10,960,0.07,15.8,15.2,140,40.3,36,MedFertile
1067,NFS-2,4,10,960,0.07,15.8,15.2,140,45.23,48.4,lowfertile
1068,NFS-banthra-1,3,10,865,0.09,25.4,17.2,170,41.5,39.2,MedFertile
1069,NFS-2,3,10,865,0.09,25.4,17.2,170,60.65,52.8,lowfertile
1070,AcaciaAW,3,10,835,0.192,16.8,14.2,100,35.4,38,MedFertile
1071,Plot-16 AUC,2,10,680,0.075,10,20.96,250,73.24,51.79,lowfertile
1072,Plot-3 BC,3,10,660,0.165,7.7,18,200,52.04,45.65,lowfertile
1073,AcaciaFAO,3,10,645,0.16,14.24,18.46,350,36,36,MedFertile
1074,Ber Plot,4,10,640,0.08,18.4,55.28,100,53.5,51,lowfertile
1075,Plot-56 BC,4,10,630,0.135,8.4,7.6,150,47.69,46.51,lowfertile
1076,Plot-15 AUC,2,10,620,0.105,12.6,11.52,200,53,44,lowfertile
1077,Plot No.38,4,10,580,0.06,18,20.96,270,56.7,49,lowfertile
1078,Plot-15 AUC,2,10,455,0.045,12,23.2,185,47.3,44,lowfertile
1079,BRC Leg-15,3,10.03,945,0.18,15.91,17.75,330,38.33,37,MedFertile
1080,BRC-Nonleg-15,3,10.04,800,0.1,27,14,215,37,37.4,MedFertile
1081,procera,4,10.05,1220,0.066,9.24,8.72,350,33,35,highfertile
1082,procera,4,10.05,1220,0.066,9.24,8.72,350,33,35,highfertile
1083,procera,4,10.05,1220,0.066,9.24,8.72,350,33,35,highfertile
1084,Acaciaarabica,3,10.05,1090,0.112,13.32,16.64,350,34.3,35,MedFertile
1085,Plot 25-RS,3,10.05,680,0.165,9.96,12.4,220,45.3,45,MedFertile
1086,Plot-plpr,3,10.05,280,0.09,8.36,13.76,200,49.6,47.2,lowfertile
1087,Dulce,4,10.1,1245,0.076,11.2,5.78,375,32.6,35,MedFertile
1088,procera,4,10.1,1225,0.054,11.64,6.48,375,34.8,36,highfertile
1089,procera,4,10.1,1225,0.054,11.64,6.48,375,34.8,36,highfertile
1090,procera,4,10.1,1225,0.054,11.64,6.48,375,34.8,36,highfertile
1091,Acacia,3,10.1,1150,0.115,26.52,10.11,400,33,35,highfertile
1092,Acacia,3,10.1,1150,0.115,26.52,10.11,400,33,35,highfertile
1093,NFS-banthra-1,4,10.1,1050,0.03,18,15.8,145,40.6,35.6,MedFertile
1094,NFS-2,4,10.1,1050,0.03,18.4,15.8,145,40.95,47.22,lowfertile
1095,AcaciaAW,4,10.1,990,0.086,8.86,13.24,100,29.6,34,MedFertile
1096,Acaciaarabica,2,10.1,970,0.228,20.8,18.1,450,40.3,40,MedFertile
1097,Prosopis,3,10.1,945,0.15,23.6,11,100,36.7,40,highfertile
1098,Prosopis,3,10.1,945,0.15,23.6,11,100,36.7,40,highfertile
1099,Prosopis,3,10.1,945,0.15,23.6,11,100,36.7,40,highfertile
1100, Eucalyptus ,3,10.1,870,0.12,29.54,14.2,150,35.4,38,highfertile
1101, Eucalyptus ,3,10.1,870,0.12,29.54,14.2,150,35.4,38,highfertile
1102, Eucalyptus ,3,10.1,870,0.12,29.54,14.2,150,35.4,38,highfertile
1103,Plot-3 BC,3,10.1,700,0.15,5.57,21.76,220,45.7,37.85,lowfertile
1104,Plot-17 AUC,2,10.1,680,0.21,13.6,16.15,180,59.6,59.76,lowfertile
1105,Plot No.38,4,10.1,610,0.1,17,12.96,320,57.5,52,lowfertile
1106,Acacia,3,10.11,1160,0.196,16.8,15.2,375,34.5,38,highfertile
1107,Acacia,3,10.11,1160,0.196,16.8,15.2,375,34.5,38,highfertile
1108,AcaciaAW,4,10.11,980,0.148,11.2,13.72,150,31.3,35,MedFertile
1109,Plot-25 BC,2,10.11,750,0.24,12,16.42,305,45.53,38.65,lowfertile
1110,Plot 25-RS,2,10.11,510,0.24,14.55,13.28,190,48.6,49,MedFertile
1111,BRC Leg-15,3,10.12,970,0.17,20.57,11.65,360,37.67,38.67,MedFertile
1112,Acacia,3,10.15,1165,0.205,18.4,12.5,300,35.7,35,highfertile
1113,Acacia,3,10.15,1165,0.205,18.4,12.5,300,35.7,35,highfertile
1114,NFS-Bannthra-2,4,10.15,1140,0.11,31.87,16.8,200,41.8,36.4,MedFertile
1115,Lawn,4,10.15,750,0.08,22,17.5,150,35.67,35,lowfertile
1116,Plot 25-RS,3,10.15,700,0.12,8.78,19.52,515,45.3,45,MedFertile
1117,Plot-plpr,3,10.15,250,0.105,7.7,14.88,200,55.2,53.3,lowfertile
1118,Dulce,3,10.18,1175,0.215,17.84,6.56,300,37.3,36,MedFertile
1119,Dulce,4,10.2,1235,0.116,14.2,5.68,350,31.4,34,MedFertile
1120,Plot-14 AUC,4,10.2,1090,0.075,6.45,8.64,150,41.2,39,lowfertile
1121,NFS-banthra-1,4,10.2,1010,0.05,22.4,14,125,40.2,35.3,MedFertile
1122,NFS-2,4,10.2,1010,0.045,22.4,14,125,50.86,35.25,lowfertile
1123, Eucalyptus ,3,10.2,860,0.1,26.8,16.36,200,37.5,37,highfertile
1124, Eucalyptus ,3,10.2,860,0.1,26.8,16.36,200,37.5,37,highfertile
1125, Eucalyptus ,3,10.2,860,0.1,26.8,16.36,200,37.5,37,highfertile
1126,Plot-29 BC,4,10.2,840,0.09,7.6,4.64,175,45.4,41,lowfertile
1127,Plot-25 BC,2,10.2,800,0.135,8,19.52,300,51.87,45.83,lowfertile
1128,Plot-3 BC,4,10.2,700,0.1425,5,14,175,49.7,45.47,lowfertile
1129,Plot 25-RS,4,10.2,700,0.12,8.57,12.88,550,41.6,44,MedFertile
1130,Plot-16 AUC,4,10.2,680,0.075,5.8,9.92,185,62.24,55.4,lowfertile
1131,AcaciaFAO,3,10.2,645,0.21,16.68,18.56,375,37.6,39,MedFertile
1132,Plot-56 BC,4,10.2,620,0.1275,7,8.2,170,46.94,45.56,lowfertile
1133,Plot-14 AUC,2,10.2,550,0.135,12.1,12.8,150,51.3,49,lowfertile
1134,Bixa,2,10.2,540,0.08,28,13.5,165,27.6,30,MedFertile
1135,Uncultivated AU,2,10.2,480,0.075,11.28,14.86,250,56.5,54,MedFertile
1136,Plot-plpr,4,10.2,330,0.09,3.98,9.44,150,54.8,52,lowfertile
1137,Plot-plpr,3,10.2,220,0.12,6.96,16,180,49.2,45.8,lowfertile
1138,Plot 25-RS,3,10.23,770,0.125,8.36,11.2,600,46.5,46,MedFertile
1139,pinnata,3,10.23,745,0.124,23.6,22.46,225,35.7,39,highfertile
1140,pinnata,3,10.23,745,0.124,23.6,22.46,225,35.7,39,highfertile
1141,pinnata,3,10.23,745,0.124,23.6,22.46,225,35.7,39,highfertile
1142,Sodic,2,10.23,735,0.12,23.37,10.64,203,42.55,33.9,MedFertile
1143,Acaciaarabica,4,10.24,1225,0.084,10.28,11.62,380,32.1,34,MedFertile
1144,BRC Leg-15,3,10.24,980,0.16,15.1,14.77,350,36,37.78,MedFertile
1145,Plot 25-RS,3,10.24,620,0.135,9.18,12.32,520,44.4,47,MedFertile
1146,Acacia,4,10.25,1285,0.078,15.2,8.46,350,31.6,30,highfertile
1147,Acacia,4,10.25,1285,0.078,15.2,8.46,350,31.6,30,highfertile
1148,Acacia,4,10.25,1205,0.16,16.8,9.64,300,30.2,35,highfertile
1149,Acacia,4,10.25,1205,0.16,16.8,9.64,300,30.2,35,highfertile
1150,NFS-Bannthra-2,4,10.25,1150,0.11,30.8,18.4,190,41.6,36.8,MedFertile
1151,NFS-3,4,10.25,1150,0.11,30.8,18.4,190,58.7,54.47,lowfertile
1152, Eucalyptus ,4,10.25,913,0.074,16.8,12.4,200,32.6,35,highfertile
1153, Eucalyptus ,4,10.25,913,0.074,16.8,12.4,200,32.6,35,highfertile
1154, Eucalyptus ,4,10.25,913,0.074,16.8,12.4,200,32.6,35,highfertile
1155,Plot-25 BC,2,10.25,775,0.1875,9.4,14.5,295,51.3,45.12,lowfertile
1156,Plot-25 BC,3,10.25,680,0.135,5,12.32,230,49.7,50.4,lowfertile
1157,Uncultivated AU,2,10.25,640,0.135,12.86,13.28,390,57.3,53,MedFertile
1158,BRC Leg-15,4,10.27,1100,0.11,14.49,10.73,320,35,35,MedFertile
1159,BRC Leg-15,3,10.27,965,0.13,22.29,12.27,320,36.67,37.67,MedFertile
1160,Dulce,4,10.28,1250,0.088,12.46,5.42,275,28.7,33,MedFertile
1161,Sodic,2,10.28,725,0.12,22.58,9.82,195,42.15,34.18,MedFertile
1162,Acacia,4,10.3,1200,0.086,11.46,7.42,300,29.4,33,highfertile
1163,Acacia,4,10.3,1200,0.086,11.46,7.42,300,29.4,33,highfertile
1164,Acaciaarabica,3,10.3,1105,0.196,16.6,14.68,400,35,37,MedFertile
1165,Plot-18 AUC,2,10.3,960,0.45,14.8,20.32,450,68.73,50.08,lowfertile
1166,Prosopis,3,10.3,940,0.077,22.42,10.8,150,34.5,37,highfertile
1167,Prosopis,3,10.3,940,0.077,22.42,10.8,150,34.5,37,highfertile
1168,Prosopis,3,10.3,940,0.077,22.42,10.8,150,34.5,37,highfertile
1169,Plot-25 BC,3,10.3,725,0.1275,7,13.28,225,47.99,47.8,lowfertile
1170,Uncultivated AU,2,10.3,550,0.135,12.1,12.8,245,58.7,52,MedFertile
1171,Bixa,2,10.3,530,0.09,26,12,155,30.5,32,MedFertile
1172,Plot-14 AUC,2,10.3,480,0.075,11.28,20.96,150,54,50,lowfertile
1173,Sodic,2,10.33,748,0.11,25.77,10.31,200,42.88,33.73,MedFertile
1174,Bixa,2,10.33,526,0.11,24,12.5,160,32.7,33,MedFertile
1175,BRC-Nonleg-15,4,10.35,920,0.11,18.5,12,170,33.33,35.8,MedFertile
1176, Eucalyptus ,4,10.35,920,0.065,18.6,9.52,200,31.5,33,highfertile
1177, Eucalyptus ,4,10.35,920,0.065,18.6,9.52,200,31.5,33,highfertile
1178, Eucalyptus ,4,10.35,920,0.065,18.6,9.52,200,31.5,33,highfertile
1179,Acaciaarabica,3,10.36,1100,0.18,15.38,16.8,450,36.3,38,MedFertile
1180,KGRFB-Grass,2,10.36,960,0.11,22,10.48,145,37.85,35.7,lowfertile
1181,Plot 25-RS,4,10.36,740,0.135,8.36,14.96,420,40.5,42,MedFertile
1182,Sodic,2,10.37,720,0.14,25.33,10.27,202,43.2,33.63,MedFertile
1183,BRC Leg-15,4,10.38,1090,0.08,10.35,12.33,285,35.33,34.11,MedFertile
1184,Acaciaarabica,4,10.4,1230,0.065,9.24,10.56,340,30.3,36,MedFertile
1185,Plot-18 AUC,3,10.4,1140,0.075,11,18.24,425,59.59,52.46,lowfertile
1186,KGRFB-Grass,2,10.4,970,0.1,18,9.54,130,37.56,36.5,lowfertile
1187,Prosopis,3,10.4,955,0.16,20.84,14.7,150,35.3,38,highfertile
1188,Prosopis,3,10.4,955,0.16,20.84,14.7,150,35.3,38,highfertile
1189,Prosopis,3,10.4,955,0.16,20.84,14.7,150,35.3,38,highfertile
1190,Plot-15 AUC,2,10.4,780,0.09,13.1,22.56,215,55.2,47,lowfertile
1191,Uncultivated AU,2,10.4,780,0.09,13.54,13.45,270,57.3,53,MedFertile
1192,pinnata,3,10.4,745,0.176,24.42,22.72,175,37,37,highfertile
1193,pinnata,3,10.4,745,0.176,24.42,22.72,175,37,37,highfertile
1194,pinnata,3,10.4,745,0.176,24.42,22.72,175,37,37,highfertile
1195,Plot-16 AUC,3,10.4,730,0.06,7.8,20.42,245,62.2,47.24,lowfertile
1196,Plot-17 AUC,3,10.4,720,0.12,10,14.4,175,63.65,53.45,lowfertile
1197,Plot-3 BC,2,10.4,570,0.12,7.57,23.04,270,47.54,44.4,lowfertile
1198,KGRFB-Grass,4,10.42,1430,0.03,9,5.84,90,33.42,29.5,lowfertile
1199,Uncultivated AU,3,10.45,990,0.09,9.85,12.8,300,54.5,51,MedFertile
1200,KGRFB-Grass,2,10.45,985,0.1,17,11.28,150,37.42,35.8,lowfertile
1201, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,highfertile
1202, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,highfertile
1203, Eucalyptus ,4,10.45,917,0.051,20.48,10.46,150,33.7,34,highfertile
1204,Plot-25 BC,3,10.45,770,0.12,6,16.96,240,49.64,49.4,lowfertile
1205,Plot-25 BC,4,10.45,700,0.105,6,11.68,150,47.4,47.27,lowfertile
1206,Plot 25-RS,4,10.45,650,0.105,7.18,11.68,415,42.7,43,MedFertile
1207,Plot-14 AUC,3,10.5,1620,0.015,8.74,15.68,100,47,44,lowfertile
1208,Uncultivated AU,3,10.5,1620,0.08,8.74,15.46,170,53.3,49,MedFertile
1209,Acaciaarabica,4,10.5,1235,0.094,11.54,14.8,400,31.5,35,MedFertile
1210,Plot-15 AUC,3,10.5,1200,0.06,9.6,10.24,200,46.1,39,lowfertile
1211,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,highfertile
1212,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,highfertile
1213,Prosopis,4,10.5,1095,0.16,19.2,10.4,200,32.4,38,highfertile
1214,KGRFB-Grass,2,10.5,1005,0.1,23,10.36,135,37,36,lowfertile
1215,Plot-17 AUC,3,10.5,1000,0.165,9.8,10.4,205,58.65,50.8,lowfertile
1216,Plot-16 AUC,3,10.5,780,0.075,8.6,19.2,265,64.9,53.36,lowfertile
1217,Plot-15 AUC,3,10.5,770,0.09,9,13.92,150,48.3,45,lowfertile
1218,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,highfertile
1219,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,highfertile
1220,pinnata,3,10.5,740,0.142,20.86,21.76,150,36.2,35,highfertile
1221,Plot-14 AUC,3,10.5,620,0.12,9.25,10.72,150,41.4,42,lowfertile
1222,Plot 25-RS,4,10.55,750,0.12,6.78,13.12,450,41.6,44,MedFertile
1223,Plot-25 BC,4,10.55,740,0.15,5,13.12,200,45.69,43.2,lowfertile
1224,Plot-17 AUC,4,10.6,1360,0.12,6.8,8.64,200,58.86,43.25,lowfertile
1225,Plot-15 AUC,4,10.6,1290,0.075,6.5,13.12,200,46.6,46,lowfertile
1226,Plot-17 AUC,4,10.6,1190,0.12,7.2,11.8,150,47.95,54.22,lowfertile
1227,Plot-18 AUC,3,10.6,1070,0.075,11.5,16.64,450,59.28,53.63,lowfertile
1228,Plot-25 BC,4,10.6,720,0.1275,4,12.4,175,45.63,42.23,lowfertile
1229,Plot-15 AUC,3,10.6,700,0.045,10,15.68,200,48.2,41,lowfertile
1230,Uncultivated AU,3,10.6,700,0.08,7.45,12.68,400,54.5,51,MedFertile
1231,Plot-plpr,4,10.6,340,0.105,4.38,9.12,140,51.62,51.33,lowfertile
1232,KGRFB-Grass,3,10.65,1370,0.05,10,10.43,140,35.64,31.8,lowfertile
1233,Uncultivated AU,3,10.65,620,0.12,9.25,10.72,190,52.7,47,MedFertile
1234,Plot-14 AUC,4,10.7,1700,0.03,6.2,15.2,100,38.3,41,lowfertile
1235,Uncultivated AU,4,10.7,1700,0.03,6.2,10.25,415,48.7,49,MedFertile
1236,Plot-15 AUC,4,10.7,1590,0.075,7,6.4,150,44,42,lowfertile
1237,KGRFB-Grass,3,10.7,1380,0.05,15,9.25,120,35.67,32,lowfertile
1238,BRC Leg-15,4,10.7,1075,0.13,17.11,10.79,290,32.67,34,MedFertile
1239,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,highfertile
1240,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,highfertile
1241,Prosopis,4,10.7,1000,0.115,16.48,12.28,150,31.7,37,highfertile
1242,AcaciaFAO,4,10.7,800,0.086,11.2,12.64,375,32.5,35,MedFertile
1243,Plot-plpr,4,10.7,335,0.0975,4.2,9.28,160,50.89,51.31,lowfertile
1244,KGRFB-Grass,3,10.73,1350,0.05,8,8.24,100,35.24,32.3,lowfertile
1245,Uncultivated AU,4,10.75,1720,0.1,5.78,8.8,400,47.3,46,MedFertile
1246,KGRFB-Grass,3,10.76,1340,0.05,12,9.64,125,35,32.5,lowfertile
1247,Plot-14 AUC,4,10.8,1720,0.105,5.78,8.8,150,34.3,36,lowfertile
1248,Plot-18 AUC,4,10.8,1640,0.12,8.2,18.24,370,57.09,43.21,lowfertile
1249,Plot-18 AUC,4,10.8,1350,0.06,7.8,15.04,420,53.4,50.7,lowfertile
1250,Plot-16 AUC,4,10.8,935,0.045,6,15.04,200,68.1,56.58,lowfertile
1251,Plot-17 AUC,2,10.8,250,0.09,15,17.6,200,63.03,50.95,lowfertile
1252,Uncultivated AU,4,10.85,1090,0.08,6.45,8.6,420,49.2,48,MedFertile
1253,BRC Leg-15,4,10.87,1085,0.09,11.72,13.17,300,36.67,33.33,MedFertile
1254,Plot-17 AUC,3,10.9,1370,0.165,11,13.4,170,54.23,51.42,lowfertile
1255,Plot-15 AUC,4,10.9,1320,0.075,5.5,8.96,150,39.5,40,lowfertile
1256,Uncultivated AU,4,10.9,1290,0.08,5.6,11.48,295,49.2,48,MedFertile
1257,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,highfertile
1258,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,highfertile
1259,Prosopis,4,10.9,1085,0.114,15.64,7.8,150,33.8,35,highfertile
1260,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,highfertile
1261,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,highfertile
1262,pinnata,4,10.9,950,0.1,17,20.64,200,31.2,35,highfertile
1263,AcaciaFAO,4,10.9,815,0.084,12.45,14.24,300,31.4,33,MedFertile
1264,Plot-17 AUC,4,11,1620,0.12,7.8,10.4,150,51.23,54.4,lowfertile
1265,Plot-16 AUC,4,11,1230,0.045,5.4,8.8,215,65.76,60.3,lowfertile
1266,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,highfertile
1267,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,highfertile
1268,pinnata,4,11,945,0.056,13.56,20.32,150,32.6,32,highfertile
1269,AcaciaFAO,4,11,805,0.09,11.52,15.64,300,30,35,MedFertile
